event_id,person_id,datetime,city,area,latitude,longitude,source,confidence
LOC01439,P0034,2023-05-23 21:00:37,Pune,Sector 38 / Border,31.789878,82.625964,Hotel Register,High
LOC01440,P0097,2022-03-14 12:04:15,Pune,Sector 8 / Warehouse,12.086905,71.512237,Immigration,High
LOC01441,P0056,2022-07-08 12:27:59,Bhopal,Sector 26 / Hotel,21.716145,75.787646,Border Check,High
LOC01442,P0031,2022-08-22 16:59:51,Indore,Sector 19 / Airport,34.26492,79.592803,CCTV,Low
LOC01443,P0073,2024-02-16 10:19:38,Surat,Sector 47 / Airport,32.921081,81.292145,CCTV,High
LOC01444,P0057,2022-01-11 09:39:16,Nagpur,Sector 42 / Warehouse,16.354648,86.399576,Hotel Register,High
LOC01445,P0050,2022-09-21 10:54:04,Mumbai,Sector 44 / Warehouse,25.324913,94.491733,Immigration,High
LOC01446,P0010,2022-08-23 04:06:53,Indore,Sector 44 / Hotel,10.963711,78.932667,Cell Tower,High
LOC01447,P0039,2023-08-21 03:58:23,Indore,Sector 26 / Market,8.301811,69.692199,Cell Tower,High
LOC01448,P0056,2023-04-23 12:32:43,Delhi,Sector 23 / Market,19.364973,95.354284,CCTV,Low
LOC01449,P0037,2024-06-18 01:21:35,Delhi,Sector 49 / Warehouse,34.212349,76.348403,Hotel Register,Medium
LOC01450,P0014,2024-04-01 04:32:56,Surat,Sector 11 / Border,29.098716,72.063646,Hotel Register,High
LOC01451,P0069,2023-07-12 02:07:54,Ahmedabad,Sector 28 / Border,29.803445,76.227874,Immigration,Low
LOC01452,P0021,2022-10-04 16:47:15,Bhopal,Sector 10 / Airport,29.500062,77.327702,Hotel Register,Medium
LOC01453,P0080,2024-02-11 07:13:58,Mumbai,Sector 32 / Airport,23.687141,90.384932,Border Check,Medium
LOC01454,P0047,2023-07-20 05:49:13,Nagpur,Sector 36 / Hotel,10.386896,82.17242,Cell Tower,Medium
LOC01455,P0050,2023-03-26 11:27:35,Surat,Sector 50 / Hotel,26.032472,71.943428,Immigration,High
LOC01456,P0040,2024-03-28 14:26:33,Bhopal,Sector 3 / Border,11.677753,81.595784,Immigration,Low
LOC01457,P0046,2023-10-10 02:12:05,Indore,Sector 21 / Warehouse,15.521122,73.441249,Cell Tower,Low
LOC01458,P0020,2022-08-11 21:27:52,Mumbai,Sector 1 / Border,11.983781,76.269383,Immigration,Medium
LOC01459,P0035,2023-10-05 05:50:31,Jaipur,Sector 9 / Airport,17.573073,87.340474,Cell Tower,Low
LOC01460,P0041,2022-04-18 19:18:33,Mumbai,Sector 38 / Station,26.211054,88.809626,Cell Tower,High
LOC01461,P0079,2024-04-16 13:01:04,Ahmedabad,Sector 20 / Airport,21.300981,78.569481,Immigration,Low
LOC01462,P0064,2024-04-26 02:36:16,Bhopal,Sector 41 / Airport,16.864197,78.551047,Immigration,Low
LOC01463,P0011,2022-02-09 19:57:54,Chennai,Sector 30 / Border,30.081858,70.44263,Immigration,Medium
LOC01464,P0014,2022-05-26 12:16:52,Indore,Sector 2 / Airport,30.938219,75.163111,Hotel Register,High
LOC01465,P0077,2024-05-12 05:08:29,Hyderabad,Sector 26 / Hotel,26.901553,73.523892,CCTV,Medium
LOC01466,P0059,2022-05-03 16:27:17,Bangalore,Sector 22 / Warehouse,13.972185,87.064523,CCTV,Low
LOC01467,P0080,2023-04-25 08:36:36,Mumbai,Sector 15 / Warehouse,27.129864,76.060411,Border Check,High
LOC01468,P0058,2023-08-31 03:33:51,Surat,Sector 1 / Airport,16.479904,75.656969,Cell Tower,High
LOC01469,P0008,2024-05-31 13:59:53,Surat,Sector 49 / Hotel,22.288467,95.902894,CCTV,High
LOC01470,P0073,2023-10-31 04:01:52,Pune,Sector 23 / Warehouse,19.029283,75.142278,Cell Tower,Medium
LOC01471,P0007,2023-08-16 14:26:09,Nagpur,Sector 49 / Hotel,31.492234,80.855382,Border Check,High
LOC01472,P0097,2024-03-07 13:15:07,Indore,Sector 2 / Warehouse,23.343671,89.857238,Cell Tower,High
LOC01473,P0048,2022-02-17 14:31:49,Chennai,Sector 48 / Airport,22.55276,92.611056,Immigration,High
LOC01474,P0054,2023-06-04 04:59:00,Indore,Sector 18 / Station,12.409746,83.047569,Border Check,Low
LOC01475,P0063,2022-04-26 14:48:29,Hyderabad,Sector 19 / Warehouse,31.666757,91.438403,Border Check,Low
LOC01476,P0069,2023-10-19 08:12:30,Ahmedabad,Sector 35 / Warehouse,23.078333,72.64126,Border Check,Low
LOC01477,P0045,2024-03-11 02:17:01,Lucknow,Sector 45 / Border,16.84723,69.663394,Hotel Register,High
LOC01478,P0093,2023-10-16 11:13:06,Ahmedabad,Sector 28 / Airport,19.912298,78.840331,Hotel Register,Low
LOC01479,P0044,2023-12-20 08:02:30,Hyderabad,Sector 42 / Warehouse,24.876812,74.272415,Immigration,Medium
LOC01480,P0045,2024-04-24 17:32:43,Pune,Sector 37 / Station,11.876329,92.43453,Immigration,High
LOC01481,P0082,2022-03-31 01:35:11,Jaipur,Sector 10 / Hotel,11.232697,75.769612,Border Check,High
LOC01482,P0033,2023-12-17 15:29:22,Ahmedabad,Sector 41 / Warehouse,24.633144,93.528951,Border Check,Low
LOC01483,P0057,2023-07-10 07:22:32,Nagpur,Sector 36 / Airport,17.211629,84.853561,Immigration,Low
LOC01484,P0063,2024-06-03 16:06:13,Bhopal,Sector 33 / Warehouse,29.671901,72.082095,Border Check,High
LOC01485,P0091,2022-04-12 19:26:51,Surat,Sector 46 / Border,28.975214,79.525503,Hotel Register,Low
LOC01486,P0041,2023-06-18 23:54:15,Bhopal,Sector 16 / Airport,18.201194,75.140598,Immigration,High
LOC01487,P0066,2022-07-05 14:00:25,Bangalore,Sector 44 / Warehouse,23.672478,81.69212,Cell Tower,Low
LOC01488,P0031,2023-06-30 09:11:37,Delhi,Sector 33 / Airport,32.513015,81.063774,Cell Tower,High
LOC01489,P0082,2022-08-06 13:34:05,Bangalore,Sector 44 / Market,27.443497,75.517897,Cell Tower,High
LOC01490,P0050,2022-09-08 04:47:01,Bhopal,Sector 6 / Airport,29.970768,78.893272,Border Check,High
LOC01491,P0033,2023-08-24 02:46:11,Surat,Sector 41 / Station,22.487135,86.935989,Cell Tower,Low
LOC01492,P0025,2023-11-11 18:16:46,Mumbai,Sector 8 / Warehouse,25.67989,93.318728,Immigration,High
LOC01493,P0083,2024-01-19 21:20:43,Pune,Sector 7 / Market,22.352249,88.285938,Immigration,High
LOC01494,P0023,2022-07-05 20:13:05,Delhi,Sector 21 / Warehouse,29.068452,72.82563,Immigration,High
LOC01495,P0073,2022-03-13 04:19:59,Pune,Sector 40 / Station,9.667493,71.253734,Hotel Register,High
LOC01496,P0042,2024-01-08 19:30:50,Surat,Sector 15 / Market,28.847046,83.101184,Cell Tower,Medium
LOC01497,P0061,2023-05-10 06:33:03,Bangalore,Sector 7 / Border,26.837114,84.026931,Hotel Register,Low
LOC01498,P0025,2023-12-01 08:53:22,Bangalore,Sector 19 / Warehouse,8.186274,78.423991,Cell Tower,High
LOC01499,P0052,2023-03-09 16:06:48,Kolkata,Sector 21 / Airport,24.896006,92.083421,Immigration,Medium
LOC01500,P0088,2022-04-09 14:45:30,Bangalore,Sector 12 / Warehouse,30.865622,80.662977,Border Check,High
